Year,Species Name,Port Area,Pounds,Value
2011,Sanddab,SANTA BARBARA,"2,052","$ 3,548.00 "
2011,"Rockfish, speckled",SAN DIEGO,Confidential,Confidential
2011,"Shark, pelagic thresher",SAN DIEGO,Confidential,Confidential
2011,"Crab, rock unspecified",SAN FRANCISCO,"8,172","$ 18,551.00 "
2011,"Rockfish, yelloweye",MONTEREY,Confidential,Confidential
2011,"Rockfish, chilipepper",EUREKA,Confidential,Confidential
2011,"Rockfish, kelp",MORRO BAY,556,"$ 2,253.00 "
2011,"Rockfish, rosy",MONTEREY,Confidential,Confidential
2011,"Limpet, keyhole",LOS ANGELES,Confidential,Confidential
2011,"Sole, unspecified",SANTA BARBARA,"8,922","$ 4,614.00 "
2011,"Sole, Dover",MORRO BAY,"86,711","$ 25,941.00 "
2011,"Crab, red rock",SANTA BARBARA,"286,560","$ 414,230.00 "
2011,Louvar,SAN DIEGO,Confidential,Confidential
2011,"Sole, bigmouth",LOS ANGELES,Confidential,Confidential
2011,"Thornyhead, longspine",SAN DIEGO,Confidential,Confidential
2011,"Octopus, unspecified",SANTA BARBARA,117,$ 269.00 
2011,"Rockfish, group red",SANTA BARBARA,Confidential,Confidential
2011,"Shrimp, coonstriped",MONTEREY,Confidential,Confidential
2011,Lingcod,EUREKA,"14,982","$ 29,593.00 "
2011,"Sole, sand",MONTEREY,16,$ 32.00 
2011,"Rockfish, copper",LOS ANGELES,Confidential,Confidential
2011,"Sole, fantail",MORRO BAY,Confidential,Confidential
2011,"Shark, shortfin mako",SAN DIEGO,"11,055","$ 16,444.00 "
2011,"Rockfish, olive",FORT BRAGG,14,$ 27.00 
2011,"Skate, unspecified",SAN FRANCISCO,"5,179","$ 2,435.00 "
2011,"Rockfish, treefish",MONTEREY,80,$ 532.00 
2011,"Rockfish, gopher",FORT BRAGG,"8,335","$ 56,737.00 "
2011,"Tuna, albacore",MONTEREY,"178,463","$ 267,719.00 "
2011,"Rockfish, chilipepper",FORT BRAGG,"512,746","$ 325,004.00 "
2011,"Sheephead, California",SANTA BARBARA,"19,189","$ 81,395.00 "
2011,"Rockfish, rosethorn",FORT BRAGG,Confidential,Confidential
2011,"Eel, California moray",SAN DIEGO,524,"$ 1,999.00 "
2011,"Shark, soupfin",LOS ANGELES,"2,021","$ 1,361.00 "
2011,"Rockfish, splitnose",EUREKA,Confidential,Confidential
2011,"Crab, brown rock",SAN DIEGO,"6,912","$ 7,643.00 "
2011,"Fish, unspecified",MONTEREY,Confidential,Confidential
2011,"Sheephead, California",MORRO BAY,789,"$ 2,445.00 "
2011,"Rockfish, widow",SANTA BARBARA,Confidential,Confidential
2011,"Rockfish, bocaccio",FORT BRAGG,"6,416","$ 4,234.00 "
2011,"Sea urchin, red",LOS ANGELES,"1,083,924","$ 1,039,474.00 "
2011,Sea stars,SAN DIEGO,Confidential,Confidential
2011,"Rockfish, greenstriped",MONTEREY,Confidential,Confidential
2011,Stingray,LOS ANGELES,"4,482","$ 1,098.00 "
2011,"Rockfish, treefish",MORRO BAY,"3,860","$ 33,733.00 "
2011,"Rockfish, group slope",MORRO BAY,Confidential,Confidential
2011,"Rockfish, greenspotted",MONTEREY,47,$ 70.00 
2011,"Mackerel, Pacific",LOS ANGELES,"2,945,570","$ 322,459.00 "
2011,"Rockfish, vermilion",SAN FRANCISCO,"1,721","$ 7,164.00 "
2011,"Tuna, bluefin",MONTEREY,Confidential,Confidential
2011,"Shark, unspecified",EUREKA,Confidential,Confidential
2011,"Surfperch, rubberlip",SANTA BARBARA,308,$ 284.00 
2011,"Thornyhead, shortspine",FORT BRAGG,"126,958","$ 111,413.00 "
2011,"Surfperch, redtail",EUREKA,Confidential,Confidential
2011,"Mollusk, unspecified",EUREKA,Confidential,Confidential
2011,"Shrimp, brine",INLAND WATERS,Confidential,Confidential
2011,"Tuna, bluefin",SAN DIEGO,"5,828","$ 9,557.00 "
2011,"Rockfish, olive",BODEGA BAY,Confidential,Confidential
2011,"Shark, leopard",SAN DIEGO,192,$ 222.00 
2011,Opah,SAN FRANCISCO,Confidential,Confidential
2011,"Guitarfish, shovelnose",SAN DIEGO,Confidential,Confidential
2011,"Rockfish, group shelf",EUREKA,94,$ 361.00 
2011,"Rockfish, canary",SAN FRANCISCO,Confidential,Confidential
2011,"Rockfish, black",FORT BRAGG,710,"$ 1,702.00 "
2011,"Croaker, white",LOS ANGELES,Confidential,Confidential
2011,"Surfperch, barred",SAN FRANCISCO,100,$ 396.00 
2011,"Sculpin, staghorn",SAN FRANCISCO,"4,138","$ 11,185.00 "
2011,"Mackerel, Pacific",MONTEREY,"32,282","$ 1,449.00 "
2011,"Rockfish, flag",LOS ANGELES,Confidential,Confidential
2011,"Crab, Dungeness",BODEGA BAY,"5,472,009","$ 13,461,958.00 "
2011,"Shark, gray smoothhound",LOS ANGELES,Confidential,Confidential
2011,"Bonito, Pacific",SANTA BARBARA,"196,964","$ 49,296.00 "
2011,"Bonito, Pacific",SAN FRANCISCO,Confidential,Confidential
2011,Sanddab,LOS ANGELES,"8,204","$ 24,992.00 "
2011,Cabezon,SAN DIEGO,849,"$ 4,770.00 "
2011,"Rockfish, brown",MORRO BAY,"55,775","$ 329,874.00 "
2011,"Prickleback, monkeyface (eel)",SAN FRANCISCO,Confidential,Confidential
2011,"Rockfish, grass",SAN DIEGO,Confidential,Confidential
2011,"Shark, soupfin",MONTEREY,Confidential,Confidential
2011,"Surfperch, barred",MORRO BAY,"4,324","$ 11,297.00 "
2011,"Sea cucumber, unspecified",LOS ANGELES,Confidential,Confidential
2011,"Squid, market",MONTEREY,"30,589,815","$ 7,583,121.00 "
2011,"Squid, market",MORRO BAY,"181,008","$ 45,223.00 "
2011,"Whelk, Kellet's",SAN DIEGO,"10,313","$ 8,377.00 "
2011,"Crab, armed box",SANTA BARBARA,Confidential,Confidential
2011,Cabezon,SANTA BARBARA,"10,490","$ 69,459.00 "
2011,"Crab, red rock",SAN DIEGO,"8,510","$ 11,238.00 "
2011,"Rockfish, black-and-yellow",SANTA BARBARA,142,"$ 1,017.00 "
2011,"Crab, king",MORRO BAY,Confidential,Confidential
2011,Cabezon,SAN FRANCISCO,"1,097","$ 5,049.00 "
2011,"Rockfish, splitnose",FORT BRAGG,"8,347","$ 2,684.00 "
2011,"Greenling, kelp",BODEGA BAY,91,$ 557.00 
2011,"Shark, thresher",SAN DIEGO,"43,202","$ 52,249.00 "
2011,"Sole, fantail",SAN FRANCISCO,Confidential,Confidential
2011,"Croaker, white",SAN FRANCISCO,592,$ 718.00 
2011,"Seabass, white",MONTEREY,"112,287","$ 445,967.00 "
2011,"Rockfish, China",MONTEREY,Confidential,Confidential
2011,"Skate, big",EUREKA,Confidential,Confidential
2011,"Rockfish, greenstriped",FORT BRAGG,Confidential,Confidential
2011,Lingcod,BODEGA BAY,753,"$ 1,857.00 "
2011,"Prickleback, monkeyface (eel)",MORRO BAY,59,$ 152.00 
2011,"Rockfish, flag",MONTEREY,Confidential,Confidential
2011,"Squid, market",SAN FRANCISCO,Confidential,Confidential
2011,"Shark, sixgill",MORRO BAY,Confidential,Confidential
2011,"Rockfish, bank",SANTA BARBARA,198,$ 384.00 
2011,"Flounder, arrowtooth",FORT BRAGG,"28,096","$ 3,530.00 "
2011,"Shrimp, mantis",SANTA BARBARA,Confidential,Confidential
2011,Cabezon,MORRO BAY,"33,316","$ 175,374.00 "
2011,"Rockfish, group bolina",SANTA BARBARA,Confidential,Confidential
2011,"Shark, unspecified",LOS ANGELES,Confidential,Confidential
2011,Yellowtail,SANTA BARBARA,647,"$ 1,238.00 "
2011,"Fish, unspecified",LOS ANGELES,Confidential,Confidential
2011,"Smelt, night",EUREKA,Confidential,Confidential
2011,"Crab, Dungeness",MORRO BAY,Confidential,Confidential
2011,"Rockfish, China",BODEGA BAY,60,$ 527.00 
2011,"Shark, soupfin",MORRO BAY,475,$ 707.00 
2011,"Rockfish, vermilion",SANTA BARBARA,"16,224","$ 41,012.00 "
2011,"Flounder, starry",FORT BRAGG,Confidential,Confidential
2011,Wahoo,SANTA BARBARA,Confidential,Confidential
2011,"Flounder, unspecified",SANTA BARBARA,Confidential,Confidential
2011,"Crab, brown rock",MORRO BAY,Confidential,Confidential
2011,"Shark, sixgill",LOS ANGELES,Confidential,Confidential
2011,"Shark, gray smoothhound",SANTA BARBARA,Confidential,Confidential
2011,"Tuna, bigeye",SAN FRANCISCO,Confidential,Confidential
2011,"Mackerel, Pacific",MORRO BAY,Confidential,Confidential
2011,"Rockfish, kelp",SAN DIEGO,30,$ 64.00 
2011,Butterfish (Pacific pompano),MORRO BAY,Confidential,Confidential
2011,"Sole, rex",MORRO BAY,"5,236","$ 1,712.00 "
2011,"Rockfish, widow",FORT BRAGG,"1,835","$ 1,215.00 "
2011,"Rockfish, treefish",SANTA BARBARA,110,$ 972.00 
2011,Stingray,MORRO BAY,Confidential,Confidential
2011,"Shark, white",MONTEREY,Confidential,Confidential
2011,"Rockfish, group slope",SAN FRANCISCO,Confidential,Confidential
2011,"Fish, unspecified",SAN DIEGO,Confidential,Confidential
2011,"Lizardfish, California",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, aurora",SAN FRANCISCO,Confidential,Confidential
2011,"Rockfish, copper",BODEGA BAY,Confidential,Confidential
2011,"Tuna, unspecified",MORRO BAY,Confidential,Confidential
2011,"Skate, unspecified",SANTA BARBARA,"3,547","$ 1,921.00 "
2011,Lingcod,LOS ANGELES,Confidential,Confidential
2011,"Rockfish, copper",SAN FRANCISCO,459,"$ 3,390.00 "
2011,"Shark, unspecified",SAN FRANCISCO,"1,271","$ 1,142.00 "
2011,"Barracuda, California",SAN FRANCISCO,39,$ 13.00 
2011,"Octopus, unspecified",SAN FRANCISCO,944,"$ 1,115.00 "
2011,"Crab, box",MORRO BAY,Confidential,Confidential
2011,"Sole, curlfin",SAN FRANCISCO,Confidential,Confidential
2011,"Bass, giant sea",SAN DIEGO,678,"$ 2,230.00 "
2011,"Rockfish, chilipepper",SANTA BARBARA,95,$ 114.00 
2011,"Prawn, ridgeback",SANTA BARBARA,"120,521","$ 272,310.00 "
2011,"Squid, market",LOS ANGELES,"112,626,415","$ 28,410,509.00 "
2011,"Crab, box",LOS ANGELES,Confidential,Confidential
2011,Grenadier,SAN FRANCISCO,Confidential,Confidential
2011,"Guitarfish, shovelnose",LOS ANGELES,472,$ 251.00 
2011,"Crab, king",SAN DIEGO,Confidential,Confidential
2011,"Sea cucumber, warty",SANTA BARBARA,"341,332","$ 1,382,557.00 "
2011,"Tuna, albacore",FORT BRAGG,"25,105","$ 47,262.00 "
2011,Lingcod,FORT BRAGG,"17,395","$ 20,484.00 "
2011,"Crab, yellow rock",SANTA BARBARA,"542,868","$ 662,841.00 "
2011,"Rockfish, flag",SAN DIEGO,Confidential,Confidential
2011,"Crab, Dungeness",SAN FRANCISCO,"10,699,561","$ 25,989,682.00 "
2011,"Sheephead, California",MONTEREY,Confidential,Confidential
2011,"Barracuda, California",SANTA BARBARA,"9,842","$ 5,952.00 "
2011,"Crab, red rock",SAN FRANCISCO,Confidential,Confidential
2011,"Croaker, white",SANTA BARBARA,"4,674","$ 2,420.00 "
2011,"Sea cucumber, warty",MORRO BAY,Confidential,Confidential
2011,"Rockfish, quillback",FORT BRAGG,203,"$ 1,063.00 "
2011,"Rockfish, redbanded",FORT BRAGG,Confidential,Confidential
2011,"Rockfish, widow",MONTEREY,315,$ 283.00 
2011,"Rockfish, group shelf",SAN DIEGO,Confidential,Confidential
2011,"Flounder, starry",MORRO BAY,631,"$ 1,510.00 "
2011,"Scorpionfish, California",SANTA BARBARA,129,$ 175.00 
2011,Grenadier,SAN DIEGO,Confidential,Confidential
2011,"Sardine, Pacific",SAN FRANCISCO,Confidential,Confidential
2011,"Shark, leopard",SAN FRANCISCO,461,$ 506.00 
2011,"Crab, Dungeness",SANTA BARBARA,Confidential,Confidential
2011,"Sole, petrale",MORRO BAY,Confidential,Confidential
2011,"Shark, brown smoothhound",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, grass",SAN FRANCISCO,958,"$ 6,547.00 "
2011,"Shark, thresher",MONTEREY,Confidential,Confidential
2011,Sea pansy,LOS ANGELES,Confidential,Confidential
2011,"Rockfish, cowcod",MONTEREY,Confidential,Confidential
2011,"Squid, market",SAN DIEGO,Confidential,Confidential
2011,"Sea urchin, purple",SANTA BARBARA,"3,853","$ 3,360.00 "
2011,"Rockfish, black-and-yellow",MONTEREY,"4,359","$ 34,520.00 "
2011,"Rockfish, widow",EUREKA,Confidential,Confidential
2011,"Smelt, surf",FORT BRAGG,Confidential,Confidential
2011,"Crab, tanner",SANTA BARBARA,Confidential,Confidential
2011,"Prawn, spot",SANTA BARBARA,"116,815","$ 1,350,066.00 "
2011,"Rockfish, group shelf",SAN FRANCISCO,Confidential,Confidential
2011,"Rockfish, yellowtail",FORT BRAGG,61,$ 89.00 
2011,"Crab, rock unspecified",SAN DIEGO,"76,968","$ 86,469.00 "
2011,"Squid, jumbo",LOS ANGELES,Confidential,Confidential
2011,Jellyfish,LOS ANGELES,Confidential,Confidential
2011,"Rockfish, kelp",MONTEREY,607,"$ 3,587.00 "
2011,"Skate, longnose",MONTEREY,Confidential,Confidential
2011,"Rockfish, greenspotted",SANTA BARBARA,795,"$ 1,739.00 "
2011,"Surfperch, rainbow",SAN FRANCISCO,Confidential,Confidential
2011,"Shark, swell",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, copper",EUREKA,"1,110","$ 4,570.00 "
2011,Swordfish,LOS ANGELES,"38,884","$ 208,391.00 "
2011,"Skate, longnose",EUREKA,Confidential,Confidential
2011,"Crab, rock unspecified",MONTEREY,"17,085","$ 41,643.00 "
2011,"Rockfish, copper",SAN DIEGO,Confidential,Confidential
2011,"Anchovy, northern",SANTA BARBARA,Confidential,Confidential
2011,"Shrimp, unspecified",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, chilipepper",BODEGA BAY,Confidential,Confidential
2011,"Mackerel, unspecified",LOS ANGELES,432,$ 135.00 
2011,"Sole, sand",MORRO BAY,"6,358","$ 9,491.00 "
2011,"Sea urchin, red",FORT BRAGG,Confidential,Confidential
2011,"Whitefish, ocean",SAN DIEGO,391,$ 562.00 
2011,"Rockfish, blackgill",FORT BRAGG,"2,795","$ 4,547.00 "
2011,"Rockfish, greenblotched",LOS ANGELES,Confidential,Confidential
2011,"Limpet, keyhole",SAN DIEGO,Confidential,Confidential
2011,Thornyheads,MORRO BAY,Confidential,Confidential
2011,"Thornyhead, longspine",LOS ANGELES,"24,756","$ 36,488.00 "
2011,"Rockfish, quillback",EUREKA,"1,856","$ 8,749.00 "
2011,"Rockfish, redbanded",EUREKA,187,$ 70.00 
2011,Oilfish,SAN FRANCISCO,Confidential,Confidential
2011,"Crab, yellow rock",MONTEREY,Confidential,Confidential
2011,"Rockfish, gopher",BODEGA BAY,681,"$ 6,039.00 "
2011,"Sea urchin, red",SANTA BARBARA,"6,442,530","$ 4,074,455.00 "
2011,"Shark, brown smoothhound",MORRO BAY,Confidential,Confidential
2011,"Crab, tanner",MORRO BAY,Confidential,Confidential
2011,"Flounder, starry",SANTA BARBARA,102,$ 637.00 
2011,"Rockfish, quillback",BODEGA BAY,Confidential,Confidential
2011,"Rockfish, honeycomb",LOS ANGELES,Confidential,Confidential
2011,Lingcod,MORRO BAY,"25,656","$ 54,655.00 "
2011,"Rockfish, brown",SAN DIEGO,Confidential,Confidential
2011,"Rockfish, starry",SAN FRANCISCO,114,$ 363.00 
2011,"Shark, leopard",LOS ANGELES,"2,239","$ 2,093.00 "
2011,"Sea urchin, red",SAN DIEGO,"667,451","$ 648,862.00 "
2011,"Rockfish, group slope",EUREKA,"23,345","$ 10,065.00 "
2011,"Rockfish, aurora",MONTEREY,Confidential,Confidential
2011,Thornyheads,SANTA BARBARA,"1,907","$ 5,801.00 "
2011,Escolar,SANTA BARBARA,Confidential,Confidential
2011,Jacksmelt,LOS ANGELES,Confidential,Confidential
2011,"Shrimp, coonstriped",EUREKA,"73,671","$ 299,300.00 "
2011,"Whelk, Kellet's",SANTA BARBARA,"87,941","$ 69,143.00 "
2011,"Rockfish, gopher",MORRO BAY,"48,974","$ 339,963.00 "
2011,"Rockfish, aurora",MORRO BAY,"4,246","$ 1,680.00 "
2011,"Crab, spider",LOS ANGELES,"17,173","$ 17,681.00 "
2011,"Rockfish, group slope",BODEGA BAY,Confidential,Confidential
2011,"Flounder, unspecified",MORRO BAY,205,$ 540.00 
2011,"Whitefish, ocean",SANTA BARBARA,"2,788","$ 5,521.00 "
2011,"Clam, unspecified",MORRO BAY,Confidential,Confidential
2011,Grenadier,MONTEREY,"116,446","$ 25,714.00 "
2011,"Octopus, unspecified",MORRO BAY,Confidential,Confidential
2011,"Barracuda, California",LOS ANGELES,"65,996","$ 46,067.00 "
2011,"Midshipman, plainfin",LOS ANGELES,Confidential,Confidential
2011,"Ray, Pacific electric",SANTA BARBARA,Confidential,Confidential
2011,"Fish, unspecified",BODEGA BAY,Confidential,Confidential
2011,"Mackerel, jack",SANTA BARBARA,805,$ 75.00 
2011,"Rockfish, bank",MORRO BAY,Confidential,Confidential
2011,Lingcod,SAN FRANCISCO,"7,268","$ 21,341.00 "
2011,"Rockfish, unspecified",MONTEREY,24,$ 29.00 
2011,"Sole, sand",BODEGA BAY,Confidential,Confidential
2011,"Rockfish, canary",FORT BRAGG,617,$ 400.00 
2011,"Rockfish, brown",MONTEREY,445,"$ 1,716.00 "
2011,"Rockfish, gopher",EUREKA,Confidential,Confidential
2011,"Rockfish, group red",LOS ANGELES,764,"$ 2,104.00 "
2011,Sea stars,EUREKA,Confidential,Confidential
2011,Eel,EUREKA,Confidential,Confidential
2011,"Seaperch, striped",SAN FRANCISCO,Confidential,Confidential
2011,"Sole, rex",BODEGA BAY,Confidential,Confidential
2011,"Ratfish, spotted",SANTA BARBARA,Confidential,Confidential
2011,"Sole, rex",SAN FRANCISCO,"1,930",$ 907.00 
2011,"Rockfish, copper",FORT BRAGG,931,"$ 3,492.00 "
2011,"Rockfish, vermilion",FORT BRAGG,"1,346","$ 3,882.00 "
2011,"Rockfish, black-and-yellow",FORT BRAGG,"4,084","$ 28,364.00 "
2011,"Sea cucumber, warty",FORT BRAGG,Confidential,Confidential
2011,"Shad, threadfin",BODEGA BAY,Confidential,Confidential
2011,Jellyfish,MONTEREY,Confidential,Confidential
2011,"Rockfish, bocaccio",SAN DIEGO,212,$ 399.00 
2011,"Smelt, night",SAN FRANCISCO,Confidential,Confidential
2011,"Ray, Pacific electric",LOS ANGELES,Confidential,Confidential
2011,Pomfret,SANTA BARBARA,413,$ 474.00 
2011,"Tuna, albacore",SAN FRANCISCO,"487,267","$ 924,995.00 "
2011,"Thornyhead, longspine",MORRO BAY,"89,512","$ 40,249.00 "
2011,"Herring, Pacific - roe",SAN FRANCISCO,Confidential,Confidential
2011,"Skate, longnose",BODEGA BAY,Confidential,Confidential
2011,"Shark, spiny dogfish",SAN DIEGO,Confidential,Confidential
2011,"Shrimp, bay",SAN FRANCISCO,"38,350","$ 161,614.00 "
2011,"Rockfish, bocaccio",SANTA BARBARA,"2,446","$ 6,176.00 "
2011,"Rockfish, chilipepper",SAN FRANCISCO,"92,940","$ 58,671.00 "
2011,"Skate, thornback",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, group red",MORRO BAY,568,"$ 1,286.00 "
2011,"Sole, unspecified",MONTEREY,Confidential,Confidential
2011,"Rockfish, bocaccio",MORRO BAY,208,$ 444.00 
2011,"Tuna, yellowfin",LOS ANGELES,Confidential,Confidential
2011,"Sole, rex",EUREKA,Confidential,Confidential
2011,"Salmon, Chinook",MONTEREY,"79,529","$ 489,795.00 "
2011,"Rockfish, group bolina",BODEGA BAY,Confidential,Confidential
2011,"Rockfish, chilipepper",MONTEREY,"36,883","$ 26,918.00 "
2011,"Rockfish, group shelf",FORT BRAGG,62,$ 121.00 
2011,"Rockfish, China",FORT BRAGG,"2,378","$ 17,159.00 "
2011,"Crab, spider",SAN DIEGO,"6,440","$ 10,741.00 "
2011,"Sole, English",MORRO BAY,Confidential,Confidential
2011,"Crab, brown rock",MONTEREY,Confidential,Confidential
2011,"Rockfish, starry",MORRO BAY,55,$ 217.00 
2011,Jacksmelt,MONTEREY,Confidential,Confidential
2011,"Salmon, chum",SAN FRANCISCO,Confidential,Confidential
2011,"Crab, spider",MORRO BAY,318,$ 252.00 
2011,"Salmon, Chinook",SANTA BARBARA,"1,340","$ 10,463.00 "
2011,"Fish, unspecified",EUREKA,Confidential,Confidential
2011,"Skate, big",SAN FRANCISCO,Confidential,Confidential
2011,"Rockfish, aurora",LOS ANGELES,Confidential,Confidential
2011,"Shad, threadfin",SACRAMENTO DELTA,"13,690","$ 11,034.00 "
2011,"Trawled fish, unspecified",FORT BRAGG,Confidential,Confidential
2011,"Rockfish, grass",BODEGA BAY,139,"$ 1,101.00 "
2011,"Shark, swell",MORRO BAY,Confidential,Confidential
2011,"Rockfish, greenblotched",SAN FRANCISCO,Confidential,Confidential
2011,Bryozoan,LOS ANGELES,Confidential,Confidential
2011,"Rockfish, olive",SANTA BARBARA,46,$ 43.00 
2011,Dolphin (fish),SAN FRANCISCO,Confidential,Confidential
2011,Swordfish,MORRO BAY,"106,414","$ 436,008.00 "
2011,"Whiting, Pacific",SANTA BARBARA,Confidential,Confidential
2011,"Mackerel, jack",LOS ANGELES,"176,276","$ 10,385.00 "
2011,"Shark, spiny dogfish",MORRO BAY,Confidential,Confidential
2011,Thornyheads,SAN DIEGO,Confidential,Confidential
2011,"Anchovy, northern",SAN DIEGO,Confidential,Confidential
2011,"Mackerel, unspecified",SAN DIEGO,Confidential,Confidential
2011,"Rockfish, yellowtail",SANTA BARBARA,476,"$ 1,071.00 "
2011,"Bass, giant sea",LOS ANGELES,"1,287","$ 2,707.00 "
2011,Jacksmelt,SANTA BARBARA,Confidential,Confidential
2011,"Whitefish, ocean",LOS ANGELES,358,$ 667.00 
2011,Cabezon,EUREKA,"4,882","$ 17,242.00 "
2011,Yellowtail,MONTEREY,Confidential,Confidential
2011,"Shrimp, ocean (pink)",EUREKA,"7,375,132","$ 3,684,133.00 "
2011,"Rockfish, blue",FORT BRAGG,508,"$ 1,088.00 "
2011,"Rockfish, black-and-yellow",BODEGA BAY,519,"$ 3,826.00 "
2011,"Rockfish, blackgill",BODEGA BAY,"1,051","$ 1,015.00 "
2011,"Crab, box",SANTA BARBARA,139,$ 115.00 
2011,"Sardine, Pacific",LOS ANGELES,"38,788,640","$ 3,373,459.00 "
2011,"Sole, petrale",SANTA BARBARA,205,$ 292.00 
2011,"Flounder, unspecified",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, blackgill",MORRO BAY,"171,598","$ 226,829.00 "
2011,"Halibut, California",EUREKA,Confidential,Confidential
2011,"Sole, curlfin",EUREKA,Confidential,Confidential
2011,"Rockfish, black",MORRO BAY,750,"$ 1,306.00 "
2011,"Seabass, white",LOS ANGELES,"77,434","$ 195,051.00 "
2011,"Rockfish, darkblotched",FORT BRAGG,"2,630","$ 2,385.00 "
2011,"Whiting, Pacific",MONTEREY,Confidential,Confidential
2011,"Whiting, Pacific",EUREKA,Confidential,Confidential
2011,"Crab, box",SAN DIEGO,Confidential,Confidential
2011,"Halibut, California",BODEGA BAY,"11,868","$ 64,988.00 "
2011,Grenadier,MORRO BAY,"22,418","$ 6,276.00 "
2011,"Sole, English",SANTA BARBARA,Confidential,Confidential
2011,"Shad, threadfin",SAN FRANCISCO,Confidential,Confidential
2011,Sanddab,SAN DIEGO,Confidential,Confidential
2011,"Rockfish, grass",EUREKA,Confidential,Confidential
2011,"Rockfish, canary",EUREKA,Confidential,Confidential
2011,"Tuna, bigeye",SANTA BARBARA,Confidential,Confidential
2011,"Rockfish, group shelf",MORRO BAY,Confidential,Confidential
2011,"Rockfish, black-and-yellow",EUREKA,Confidential,Confidential
2011,"Thornyhead, shortspine",SAN DIEGO,"102,177","$ 426,679.00 "
2011,"Crustacean, unspecified",MORRO BAY,Confidential,Confidential
2011,Sea hare,LOS ANGELES,"2,482","$ 27,915.00 "
2011,"Shark, soupfin",SAN DIEGO,"1,226","$ 1,704.00 "
2011,"Squid, jumbo",FORT BRAGG,Confidential,Confidential
2011,"Crab, spider",SANTA BARBARA,"37,276","$ 51,099.00 "
2011,"Croaker, white",MORRO BAY,"1,516",$ 768.00 
2011,"Shark, shortfin mako",SAN FRANCISCO,Confidential,Confidential
2011,"Rockfish, chilipepper",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, vermilion",MONTEREY,"2,804","$ 6,422.00 "
2011,"Rockfish, canary",MONTEREY,Confidential,Confidential
2011,"Rockfish, bocaccio",MONTEREY,"1,860","$ 2,685.00 "
2011,"Shark, unspecified",SANTA BARBARA,577,$ 73.00 
2011,"Rockfish, copper",SANTA BARBARA,"2,702","$ 17,521.00 "
2011,"Scorpionfish, California",LOS ANGELES,"9,761","$ 37,773.00 "
2011,"Sea urchin, red",MORRO BAY,Confidential,Confidential
